Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Grapes,2003,2003,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1330,Grapes,2004,2004,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Grapes,2004,2004,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1330,Grapes,2005,2005,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Grapes,2005,2005,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1330,Grapes,2006,2006,ha,3445,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Grapes,2006,2006,t,27548,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1330,Grapes,2007,2007,ha,3190,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Grapes,2007,2007,t,25508.8,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1330,Grapes,2008,2008,ha,4043,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Grapes,2008,2008,t,32335.7,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1330,Grapes,2009,2009,ha,3546,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Grapes,2009,2009,t,28354,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1330,Grapes,2010,2010,ha,3816,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Grapes,2010,2010,t,30517.4,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1330,Grapes,2011,2011,ha,2906,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Grapes,2011,2011,t,23239.8,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1330,Grapes,2012,2012,ha,2866,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Grapes,2012,2012,t,27228.9,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1330,Grapes,2013,2013,ha,2895,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Grapes,2013,2013,t,26346.8,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1330,Grapes,2014,2014,ha,2860,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Grapes,2014,2014,t,18873.5,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1330,Grapes,2015,2015,ha,2821,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Grapes,2015,2015,t,24826.6,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1330,Grapes,2016,2016,ha,2899,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Grapes,2016,2016,t,30153,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1330,Grapes,2017,2017,ha,2972,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Grapes,2017,2017,t,23481.7,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1330,Grapes,2018,2018,ha,2928,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Grapes,2018,2018,t,25770.2,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1330,Grapes,2019,2019,ha,2955,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Grapes,2019,2019,t,21865,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1330,Grapes,2020,2020,ha,3028,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Grapes,2020,2020,t,22711,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1330,Grapes,2021,2021,ha,2940,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Grapes,2021,2021,t,24406,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1330,Grapes,2022,2022,ha,2900,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Grapes,2022,2022,t,21173,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1330,Grapes,2023,2023,ha,2760,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Grapes,2023,2023,t,16283,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1330,Grapes,2024,2024,ha,2354,E,Estimated value,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Grapes,2024,2024,t,16869.3,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),1995,1995,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),1995,1995,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),1996,1996,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),1996,1996,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),1997,1997,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),1997,1997,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),1998,1998,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),1998,1998,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),1999,1999,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),1999,1999,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2000,2000,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2000,2000,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2001,2001,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2001,2001,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2002,2002,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2002,2002,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2003,2003,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2003,2003,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2004,2004,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2004,2004,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2005,2005,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2005,2005,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2006,2006,ha,2782,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2006,2006,t,9066,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2007,2007,ha,444,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2007,2007,t,1110,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2008,2008,ha,440,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2008,2008,t,1584,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2009,2009,ha,432,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2009,2009,t,1642,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2010,2010,ha,444,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2010,2010,t,1685,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2011,2011,ha,608,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2011,2011,t,2554,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2012,2012,ha,588,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2012,2012,t,1882,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2013,2013,ha,569,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2013,2013,t,2946,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2014,2014,ha,650,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2014,2014,t,3305,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2015,2015,ha,629,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2015,2015,t,2700,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2016,2016,ha,628,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2016,2016,t,2649.9,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2017,2017,ha,642,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2017,2017,t,2707.6,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2018,2018,ha,645,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2018,2018,t,2743.3,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2019,2019,ha,639,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2019,2019,t,2773,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2020,2020,ha,610,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2020,2020,t,2547,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2021,2021,ha,620,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2021,2021,t,2631,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2022,2022,ha,620,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2022,2022,t,2813.3,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2023,2023,ha,638,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2023,2023,t,3166.3,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,112,Maize (corn),2024,2024,ha,950,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (corn),2024,2024,t,3463.8,A,Official figure,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,1995,1995,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,1995,1995,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,1996,1996,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,1996,1996,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,1997,1997,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,1997,1997,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,1998,1998,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,1998,1998,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,1999,1999,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,1999,1999,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,2000,2000,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,2000,2000,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,2001,2001,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,2001,2001,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,2002,2002,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,2002,2002,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,2003,2003,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,2003,2003,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,2004,2004,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,2004,2004,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,2005,2005,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,2005,2005,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,2006,2006,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,2006,2006,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,2007,2007,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,2007,2007,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,2008,2008,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,2008,2008,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,2009,2009,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,2009,2009,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,2010,2010,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,2010,2010,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,2011,2011,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,2011,2011,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,2012,2012,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,2012,2012,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,2013,2013,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,2013,2013,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,2014,2014,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,2014,2014,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,2015,2015,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,2015,2015,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,2016,2016,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,2016,2016,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,2017,2017,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,2017,2017,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,2018,2018,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,2018,2018,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,2019,2019,,,,,
QCL,Crops and livestock products,499,Montenegro,5510,Production,1801,Sugar beet,2019,2019,,,,,
QCL,Crops and livestock products,499,Montenegro,5312,Area harvested,1801,Sugar beet,2020,2020,,,,,
